Product Unique ID,Product Category,Product Title,Product Description,Product Condition,Product Brand,Product Material,Variation Unique ID,Variation Size,Variation Color,Variation Quantity,Target Price,Buy Now Price,Retail Price,Starting Bid,Reserve Price,Scheduling Fee Bid,Max Daily Schedules,Shipping Price,Ships From Country,Shipping Weight In Ounces,Days To Process Order,Expedited Shipping Price,Expedited Delivery Time,Buy One Get One Available,Accessory Price,Accessory Description,Accessory Unique ID,Primary Image URL,Extra Image URL 1,Extra Image URL 2,Extra Image URL 3,Extra Image URL 4,Status,Campaign Name
WWW-09,Jewelry | Necklaces,Sweet crystal moon ballet girl tassel long sweater chain dress accessories,"Processing technology: insert drill. 
Category: necklace. 
Color:black,red,purple
Product category: item decoration. 
Pendant material: diamond. 
Chain style: snake bone chain. 
Material: Alloy metal
Perimeter: 81 cm and above. 
Extension chain: no.  
Packaging: independent packaging. 
For gift giving occasions: travel memorials, weddings, employee welfare.  
Style: women. 
Modelling: droplet shape.  
Style: simplicity.  
Main sales areas: northeast Asia, Europe, Africa, Southeast Asia, Middle East, South America, North America",New,,Alloy Metal,WWW-09-black,,Black,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/9d176ba2102c020d3bbda8822d44e4da/original.jpg,https://images.tophatter.com/a58510649d691ce3cff607e688754816/original.jpg,https://images.tophatter.com/63fbad27bde13d8d8fe7beaf2d2409f9/original.jpg,https://images.tophatter.com/69e06b4c3ac8ac3332dbb476b493896c/original.jpg,https://images.tophatter.com/ea5625921695a655b301b05d6e0f522d/original.jpg,Enabled,
WWW-09,,,,,,,WWW-09-red,,Red,100,,,,,,,,,,,,,,,,,,,,
WWW-09,,,,,,,WWW-09-purple,,Purple,100,,,,,,,,,,,,,,,,,,,,
WWW-08,Jewelry | Earrings,Retro feather earrings dream net earrings female personality 100 sweet Internet celebrity ornaments earrings,"Treatment process: electroplating
Color: black, blue.
Product category: earrings
Packaging: independent packaging
Inlay material: not inlaid
For gift giving occasions: travel memorial, birthday, award ceremony, wedding, advertising promotion, business gift, anniversary celebration, public relations planning, exhibition, festival, employee welfare, housewarming
Image: other
Series: others
Style: women
Material: Multi-Tone Gold
Modelling: other
Style: retro",New,,Multi-Tone Gold,WWW-08-black,,Black,99,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/7d70e05ebdeb382ceaa4576b0808b038/original.jpg,https://images.tophatter.com/1ebd05640dbea4c468f20d91265a735e/original.jpg,https://images.tophatter.com/be929515cb091e91dd00ac98b9ff859f/original.jpg,https://images.tophatter.com/00a3a4bbb3a8a30cb49abe1115042cc3/original.jpg,https://images.tophatter.com/3b14a5ee183d309e410bf736e4349fc9/original.jpg,Enabled,
WWW-08,,,,,,,WWW-08-blue,,Blue,99,,,,,,,,,,,,,,,,,,,,
WWW-40,Jewelry | Earrings,Fashion disc tassel earrings,"Product category: earrings
For gift-giving occasions: opening ceremony, Travel Memorial, Birthday, Fair, employee Welfare
Style: women
Color: White, red, green, black
Material: metal",New,,Alloy Metal,WWW-40-red,,Red,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/54ef95088f43752f5137d0f37005d0f3/original.jpg,https://images.tophatter.com/154101314a2b36f3894bbc380baf0ac0/original.jpg,https://images.tophatter.com/ceaa86bde06d39615da2c5da92f8d782/original.jpg,https://images.tophatter.com/21e78015db7733ede7accac76ba2d850/original.jpg,,Enabled,
WWW-40,,,,,,,WWW-40-green,,Green,100,,,,,,,,,,,,,,,,,,,,
WWW-40,,,,,,,WWW-40-black,,Black,100,,,,,,,,,,,,,,,,,,,,
WWW-40,,,,,,,WWW-40-white,,White,100,,,,,,,,,,,,,,,,,,,,
WWW__-0052,Jewelry | Other,The United States of New York's energy-saving rookie all-match diamond sweater chain necklace female long paragraph sweater chain,"Treatment process: pearls
Category: necklace
Extended chain: none
Color: black, white
Product category: item decoration
Multilayer: no
Packaging: independent packaging
For gift giving occasions: travel memorialization, employee welfare
Pendant material: mixed gemstone inlay
Style: women
Chain style: snake bone chain
Material: alloy
Modeling: geometry
Processing customization: yes
Style: Korean style / Korean style
Circumference: 21 cm (including -50 cm)",New,,Alloy Metal,WWW__-0052-black,,black,499,1.0,1.0,200.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/cbf42a24ecf30a48f0a2e9520485cebc/original.jpg,https://images.tophatter.com/6217666ac3ec96ef618f7c7f6004464a/original.jpg,https://images.tophatter.com/2b28d57d3a9cf13d68f2a4639a11f4c5/original.jpg,https://images.tophatter.com/a324ad0c5265158c0711b9e82db0d68f/original.jpg,https://images.tophatter.com/14f0ab26122d5fabbb6726fbb7e757a2/original.jpg,Enabled,
WWW__-0052,,,,,,,WWW__-0052-white,,white,499,,,,,,,,,,,,,,,,,,,,
WWW-56,Jewelry | Earrings,Long water drops of Tassel Earrings,"Product categories: Earrings
Color: white, red, black
Packaging: independent packaging
Suitable gift giving occasions: Tourist commemorative, advertisement promotion, exhibition fair
Style: Women's style
Material: alloy metal
Modeling: tassel",New,,Alloy Metal,WWW-56-red,,Red,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/e8cad351cfa4650a1029bbd17a0fd87d/original.jpg,https://images.tophatter.com/09a8b932b7e4c181ee2ac11671ee7a68/original.jpg,https://images.tophatter.com/f0880d21ef73f6e01084f33e398f012f/original.jpg,,,Enabled,
WWW-56,,,,,,,WWW-56-black,,Black,100,,,,,,,,,,,,,,,,,,,,
WWW-56,,,,,,,WWW-56-white,,White,100,,,,,,,,,,,,,,,,,,,,
WWW-42,Jewelry | Necklaces,Love necklaces with wings of love,"Product category: pendant
Color: purple, white
For gift giving occasions: opening ceremony, Tourism Memorial, Business Gift, Advertising Promotion, Anniversary celebration, Fair, employee Welfare
Style: women
Material: silver
Shape: heart shape",New,,Silver Plated,WWW-42-white,,White,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/ba1ae3fd2d307edae2ceb44e10878fdd/original.jpg,https://images.tophatter.com/c2c87774a986f2d761683febc95449a8/original.jpg,https://images.tophatter.com/51fb9f75aa3474806c3fef66a9b7dd6e/original.jpg,https://images.tophatter.com/094e2512986171940735a5caece5f9c7/original.jpg,,Enabled,
WWW-42,,,,,,,WWW-42-purple,,Purple,100,,,,,,,,,,,,,,,,,,,,
WWW_-06,Jewelry | Rings,Ladies Flowers Women Big Ring Rings Leave Shape Jewelry,"Gender: Unisex Style: Classic Occasion: Party Setting Type: None  Shape\pattern: Flower Ring Size: 6, 7, 8, 9, 10   Package:  1X Finger Ring",New,,Alloy Metal,WWW_-06-8-Silver,8,Silver,1000,2.0,2.0,389.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/2f56defb206c9e80506bbbf5823cf16d/original.jpg,https://images.tophatter.com/6687d077d57a700c804663a40fa47a75/original.jpg,https://images.tophatter.com/085cf34e34e3cf75dc975b2a1ebed0e7/original.jpg,https://images.tophatter.com/685730901d46581f3b643649be8052f0/original.jpg,https://images.tophatter.com/f0696594aacb025ed99162a3fbd3596b/original.jpg,Enabled,
WWW_-06,,,,,,,WWW_-06-7-Silver,7,Silver,1000,,,,,,,,,,,,,,,,,,,,
WWW_-06,,,,,,,WWW_-06-6-Silver,6,Silver,1000,,,,,,,,,,,,,,,,,,,,
WWW_-06,,,,,,,WWW_-06-9-Silver,9,Silver,1000,,,,,,,,,,,,,,,,,,,,
WWW_-06,,,,,,,WWW_-06-10-Silver,10,Silver,1000,,,,,,,,,,,,,,,,,,,,
WWW__-0043,Jewelry | Necklaces,Personality rivet 3 three-piece ring set with rhinestone artificial pearl index finger ring joint ring female,"Processing technology: insert drill. 
Category: ring. 
Color: gold, silver. 
Product category: hand jewelry. 
Packaging: independent packaging. 
Inlay material: alloy inlay artificial gemstone / semi gem. 
Suitable gift setting: tourism souvenir. 
Style: women. 
Material: alloy. 
Modeling: geometry. 
Style: Europe and America. 
Main sales areas: northeast Asia, Europe, Southeast Asia, Middle East, South America, North America",New,,Alloy Metal,WWW__-0043-silver,,silver,499,1.0,1.0,200.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/3c22126eeed1c2e4906e61c4c797296f/original.jpg,https://images.tophatter.com/60c13c73b6d9932b976ef3db13903d12/original.jpg,https://images.tophatter.com/01fa3286f61517f8b6f70ee9219bc522/original.jpg,https://images.tophatter.com/a04e2ec497c3467b1f138ecd56b0d436/original.jpg,https://images.tophatter.com/0ca99ceac3db10b74932f8aa176c15b3/original.jpg,Enabled,
WWW__-0043,,,,,,,WWW__-0043-Gold,,Gold,499,,,,,,,,,,,,,,,,,,,,
WWW_-04,Jewelry | Rings,2PCS Gold Plated Flower Crystal Ring Women Wedding Engagement Eternity Rose Ring Set Gift,"Product Description:  100% brand new Main Stone: White Zircon Size: US 6, 7,8,9,10, Package include : 1 X Ring",New,,White Gold Plated,WWW_-04-6-Double Color,6,Double Color,500,2.0,2.0,570.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/b337509491869355cc4e33203471816d/original.jpg,https://images.tophatter.com/3ee9968787d25b2906d3420e84a8f073/original.jpg,https://images.tophatter.com/7bbe21c8e6831d1a304352719ead704f/original.jpg,https://images.tophatter.com/1a0cbab38e4d29afa7caf30938515697/original.jpg,https://images.tophatter.com/9ad65cd74f9e69a470b8ffd9f11ea0f5/original.jpg,Enabled,
WWW_-04,,,,,,,WWW_-04-7-Double Color,7,Double Color,500,,,,,,,,,,,,,,,,,,,,
WWW_-04,,,,,,,WWW_-04-8-Double Color,8,Double Color,500,,,,,,,,,,,,,,,,,,,,
WWW_-04,,,,,,,WWW_-04-9-Double Color,9,Double Color,500,,,,,,,,,,,,,,,,,,,,
WWW_-04,,,,,,,WWW_-04-10-Double Color,10,Double Color,500,,,,,,,,,,,,,,,,,,,,
WWW-06,Jewelry | Earrings,Autumn winter new European exaggeration earrings fringed acetate acrylic earrings,"We ONLY Sell BEST QUALITY JEWELRY&WATCH,Buy With Confidence!

 ------------------Details------------------------- 
Colour: red, blue. 
Product categories: earrings.  
Packaging: independent packaging.  
Inlay material: alloy inlay artificial gemstone / semi gem.  
Suitable gifts: tourism memorial birthday advertising promotion anniversary celebration festival.  
Style: women. 
Material: Multi-Tone Gold 
Styling: other. 
Processing customization: yes. 
Style: Europe and America. 
Major sales areas: Europe, Middle East, South America, North America

 -----------------Package Contents------------- 
Package :1PCS in excellent condition,buy with confidence!",New,,Multi-Tone Gold,WWW-06-red,,Red,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/5be726019290a99fb91c1d4c674bbbaa/original.jpg,https://images.tophatter.com/7d55bd4d24e8f8b7462dacc42001b130/original.jpg,https://images.tophatter.com/7979ba3f18ba3c9a1eebdf2a1a1a5d2b/original.jpg,https://images.tophatter.com/fcb8b1bfe383d64fb54806c0d418cf66/original.jpg,https://images.tophatter.com/e753116039188161a1779f7e428256c3/original.jpg,Enabled,
WWW-06,,,,,,,WWW-06-blue,,Blue,100,,,,,,,,,,,,,,,,,,,,
WWW-24,Jewelry | Necklaces,Popular ornaments Camellia necklace earrings two sets,"Treatment process: drill insert. 
Colour: gold, silver. 
Product category: suit. 
Pendant material: alloy. 
Chain style: flat chain. 
Material: alloy. 
Perimeter: 21 cm (containing)-50 cm (containing). 
Health function: fashion decorations. 
Extension chain: below 10 cm. 
Packaging: independent packaging. 
Whether to bring a pendant: yes. 
Inlay material: alloy inlaid artificial gemstones / semi-gemstones. 
Suitable gift setting: tourist souvenir, employee welfare. 
Style: women.  
Shape: flowers. 
Style: nature. 
Suite combination: earrings plus item decorations",New,,Alloy Metal,WWW-24-gold,,Gold,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/ecc6bd97b8263420a013e4d2936e46bc/original.jpg,https://images.tophatter.com/08f821b546099bb3e0b0ddce44030581/original.jpg,https://images.tophatter.com/df7644ed2f17c3e17f0a3b1b0fe1225c/original.jpg,https://images.tophatter.com/622cf9826bd97df95a2786bdd638b7fc/original.jpg,https://images.tophatter.com/0b10c1a1a5eb215638b775ccdadb377a/original.jpg,Enabled,
WWW-24,,,,,,,WWW-24-silver,,Silver,100,,,,,,,,,,,,,,,,,,,,
WWW-53,Jewelry | Earrings,Fashionable exaggerated tassel earrings,"Product categories: earrings. 
Color: red, blue, black, color. 
Packaging: independent packaging. 
Suitable gift settings: opening ceremony, tourist souvenir, advertising promotion, business gifts, anniversary celebration, public relations planning, exhibition. 
Style: women. 
Material: alloy metal
Styling: leaves",New,,Alloy Metal,WWW-53-red,,Red,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/aad2f91b0ba3306b7c1a65248fe0ddc3/original.jpg,https://images.tophatter.com/5c05b01781000783c351568c67d8c4fa/original.jpg,https://images.tophatter.com/d1174639c4e7964b216e8e41b28ff299/original.jpg,https://images.tophatter.com/5c18b2784e03bcd0fc52b1eb8078efe2/original.jpg,,Enabled,
WWW-53,,,,,,,WWW-53-black,,Black,100,,,,,,,,,,,,,,,,,,,,
WWW-53,,,,,,,WWW-53-blue,,Blue,100,,,,,,,,,,,,,,,,,,,,
WWW-53,,,,,,,WWW-53-orange,,Orange,100,,,,,,,,,,,,,,,,,,,,
WWW-44,Jewelry | Necklaces,A popular bottle of wishing necklaces,"Category: necklace
Extension chain under 10 cm
Colors: purple, blue,yellow, pink, rose red, green, black,red,white
Packaging: independent packaging
Whether to bring a pendant: yes
For gift giving occasions: travel memorials, weddings, employee welfare
Pendant material: artificial crystal
Style: women
Chain style: snake bone chain
Material: alloy metal
Modeling: geometry
Circumference: 51cm (including -80 cm)",New,,Alloy Metal,WWW-44-red,,Red,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/6a014367c4797e86f60397e4857f2ca9/original.jpg,https://images.tophatter.com/7737892a23dd6166aac55f76b57b165f/original.jpg,https://images.tophatter.com/2e3cb9ac3adadf481a68d079bef24d73/original.jpg,https://images.tophatter.com/08c6b9333c87c5b186f0b220d761db8a/original.jpg,https://images.tophatter.com/cb58d0cd364d85dd82f12c08ac80b6cf/original.jpg,Enabled,
WWW-44,,,,,,,WWW-44-green,,Green,100,,,,,,,,,,,,,,,,,,,,
WWW-44,,,,,,,WWW-44-yellow,,Yellow,100,,,,,,,,,,,,,,,,,,,,
WWW-44,,,,,,,WWW-44-blue,,Blue,100,,,,,,,,,,,,,,,,,,,,
WWW-44,,,,,,,WWW-44-pink,,Pink,100,,,,,,,,,,,,,,,,,,,,
WWW-44,,,,,,,WWW-44-purple,,Purple,100,,,,,,,,,,,,,,,,,,,,
WWW-44,,,,,,,WWW-44-white,,White,100,,,,,,,,,,,,,,,,,,,,
WWW__-0014,Jewelry | Necklaces,European cross-border jewelry copper bead chain crystal pendant necklace pendant fashion street shoot fashionista Club,"Processing technology: diamond
 Category: long necklace
 Color: gold, silver
 Packaging: individual packaging
 Mosaic material: diamond
 For gift-giving occasions: opening ceremony, tourism commemorative, advertising, trade fairs, employee benefits
 Style: women
 Material: alloy
 Process customization: yes
 Shapes: geometry
 Style: Europe and America
 Main sales areas: northeast Asia, Europe, southeast Asia, middle east, south America, north America",New,,Alloy Metal,WWW__-014-gold,,gold,499,1.0,1.0,200.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/5757b49cca4f289d7d2987acc44a9ee8/original.jpg,https://images.tophatter.com/ba9f94ee4d2a4bc41fe408bc37af673a/original.jpg,https://images.tophatter.com/e6547bde6056fd00d6ec3828ab9ee6f4/original.jpg,https://images.tophatter.com/ae7bb6c9c936e88c7a833c2a216ad1be/original.jpg,https://images.tophatter.com/2c1ca697e74b49c84f89b32e0ff9f57e/original.jpg,Enabled,
WWW__-0014,,,,,,,WWW__-014-silver,,silver,499,,,,,,,,,,,,,,,,,,,,
WWW_-02,Jewelry | Rings,Jewelry Blue 030 Women Diamonique Wedding Ring,Material:925 sterling silver Stone : Blue CZ Stone weight:2ct Stone size: 3mm*3mm Quality :High quality,New,,Sterling Silver,WWW_-02-5-Blue,5,Blue,500,2.0,2.0,139.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/761f613bb657f28a4f0bc6a47c13d917/original.jpg,https://images.tophatter.com/e37ced7541502c6b958c976181b08931/original.jpg,https://images.tophatter.com/e6ae334ec5ba1b7bf2cd7d4a01f482d3/original.jpg,https://images.tophatter.com/08691fff8c38b5fb8e63b1e5d40706af/original.jpg,,Enabled,
WWW_-02,,,,,,,WWW_-02-6-Blue,6,Blue,500,,,,,,,,,,,,,,,,,,,,
WWW_-02,,,,,,,WWW_-02-7-Blue,7,Blue,500,,,,,,,,,,,,,,,,,,,,
WWW_-02,,,,,,,WWW_-02-8-Blue,8,Blue,500,,,,,,,,,,,,,,,,,,,,
WWW_-02,,,,,,,WWW_-02-9-Blue,9,Blue,500,,,,,,,,,,,,,,,,,,,,
WWW_-02,,,,,,,WWW_-02-10-Blue,10,Blue,500,,,,,,,,,,,,,,,,,,,,
WWW-022,Jewelry | Necklaces,Crystal Heart Necklace Earring Jewelry Set Love Shiny GoldPlated Necklaces Earrings Woman Romantic,"Item Type: Necklace Earrings Jewelry Set

Metal: Gold Plated

Main Stone: Austrian Crystal

Main Color: Green, Red, Blue, Clear

 Size: picture

Occasion: Anniversary, Gift, Engagement, Wedding, Party

Note: Due to the difference between different monitors, the picture may not reflect the actual colorof them. We guarantee the style is the same as shown in the pictures. Set combination : Earrings + Necklace",New,,Sterling Silver,WWW-022-Blue,,Blue,30,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/bc81d6f148fece02e760cff3cbaabbeb/original.jpg,https://images.tophatter.com/dbed105163e7b75b106dccaf0f1fce7f/original.jpg,https://images.tophatter.com/902391b7a84bca231a5e18bb30d0d333/original.jpg,https://images.tophatter.com/cf3d1a732d6efbe7c0ab4afeab5e4af8/original.jpg,https://images.tophatter.com/d963fa2f61f83377fd13066007e72756/original.jpg,Enabled,
WWW-022,,,,,,,WWW-022-Green,,Green,30,,,,,,,,,,,,,,,,,,,,
WWW-022,,,,,,,WWW-022-black,,black,499,,,,,,,,,,,,,,,,,,,,
WWW__-0007,Jewelry | Necklaces,European and American personality full drill lion elephant sweater chain necklace,"Processing technology: Diamond
Variety: sweater chain, Long Necklace
Color: lions, elephants
Product category: clothing
Multi-layer: Yes
Whether or not the cross-border source of goods is:
Material: artificial crystal pendant
Style: jadoku chain chain
Material: Alloy
Processing custom: Yes
Perimeter: 21cm (containing) -50cm (containing)
Extension chain: below 10cm
Packaging: independent packaging
Whether or not to take the fall: Yes
Mosaic material: alloy inlaid artificial gemstones / semi jewels
Application of gifts: Tourist commemoration, employee welfare
Style: common men and women
Modeling: Animal
Style: Europe and America
Main sales areas: Northeast Asia, Europe, Southeast Asia, Middle East, South America, North America",New,,Alloy Metal,WWW__-007-elephants,,elephants,499,1.0,1.0,200.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/97efafce9cc51485dd29d3643608bacf/original.jpg,https://images.tophatter.com/12044b1843e3901b003f7f7a9be78f1e/original.jpg,https://images.tophatter.com/3b75e0d7ce9dc120c10702c7075fc700/original.jpg,https://images.tophatter.com/beaac3c4495a81d95a10d33bd5698560/original.jpg,https://images.tophatter.com/d9d7a34f1be62fe6beb1b0d33cb9fcf6/original.jpg,Enabled,
WWW__-0007,,,,,,,WWW__-007-lions,,lions,499,,,,,,,,,,,,,,,,,,,,
WWW_-05,Jewelry | Rings,Women Halo Wedding Purple Ring,Material:925 sterling silver Stone : Purple CZ Stone weight:2ct Stone size: 3mm*3mm Quality :High quality,New,,Sterling Silver,WWW_-05-5-Purple,5,Purple,500,2.0,2.0,139.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/803c5f9aa9959338570930e6af77d6a5/original.jpg,https://images.tophatter.com/f18a6d265301cf1ad9862aa75ff71cd2/original.jpg,https://images.tophatter.com/81e48d358568fdcaf0d1c975f4bebbd7/original.jpg,,,Enabled,
WWW_-05,,,,,,,WWW_-05-6-Purple,6,Purple,500,,,,,,,,,,,,,,,,,,,,
WWW_-05,,,,,,,WWW_-05-7-Purple,7,Purple,499,,,,,,,,,,,,,,,,,,,,
WWW_-05,,,,,,,WWW_-05-8-Purple,8,Purple,500,,,,,,,,,,,,,,,,,,,,
WWW_-05,,,,,,,WWW_-05-9-Purple,9,Purple,500,,,,,,,,,,,,,,,,,,,,
WWW_-05,,,,,,,WWW_-05-10-Purple,10,Purple,500,,,,,,,,,,,,,,,,,,,,
WWW-17,Jewelry | Earrings,The New South Korea sweet heart earrings are all-match exaggerated Earrings,"Type: Earrings
Color: blue, purple, white,  red
Product categories: Earrings
Packaging: independent packaging
Mosaic material: Gold Plated Sapphire / semi jewel
Application for gifts: wedding, public relations planning
Style: Women's style
Material: Non-Metallic
Shape: heart shape
Style: Europe and America",New,,Non-Metallic,WWW-17-blue,,Blue,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/f7cf7b0875e3a4b7c5b8561ee49c8199/original.jpg,https://images.tophatter.com/fa0eadedcc8d9338b35c3fc0aa22fc77/original.jpg,https://images.tophatter.com/31b1bf9efa58fa9a97ecc2d1fb81ecb0/original.jpg,https://images.tophatter.com/49d218c50437047f5f07f99d45236097/original.jpg,https://images.tophatter.com/f3bf8d206df575a8498b3af1fb133820/original.jpg,Enabled,
WWW-17,,,,,,,WWW-17-purple,,Purple,100,,,,,,,,,,,,,,,,,,,,
WWW-17,,,,,,,WWW-17-White,,White,100,,,,,,,,,,,,,,,,,,,,
WWW-17,,,,,,,WWW-17-red,,Red,100,,,,,,,,,,,,,,,,,,,,
WWW-51,Jewelry | Earrings,Stylish stereo hair ball long Tassel Earrings,"Product categories: earrings. 
Color: grey, red, black, white. 
Packaging: independent packaging. 
Gift giving: birthday, advertising promotion, anniversary celebration, PR planning, fairs, festivals, employee benefits, promotion, opening ceremonies, tourist celebrations, awards celebrations, wedding ceremonies, business gifts. 
Style: women. 
Material: nonmetal. 
Styling: tassel",New,,Non-Metallic,WWW-50-gray,,Gray,100,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/2e15b00e795f24c2814b4aafda3e36d0/original.jpg,https://images.tophatter.com/a40ae8ba8e3415463220cd6d75c8c085/original.jpg,https://images.tophatter.com/5dc109d2b555c51383e65f1999b45b69/original.jpg,https://images.tophatter.com/07f9c468333cd45ab4e21026e57e3293/original.jpg,https://images.tophatter.com/bff1c9a2c37d3458d214d76b97b2542c/original.jpg,Enabled,
WWW-51,,,,,,,WWW-50-red,,Red,100,,,,,,,,,,,,,,,,,,,,
WWW-51,,,,,,,WWW-50-black,,Black,100,,,,,,,,,,,,,,,,,,,,
WWW-51,,,,,,,WWW-50-white,,White,100,,,,,,,,,,,,,,,,,,,,
WWW-021,Jewelry | Necklaces,Newest European and American Trend Woman Necklace Angel Tears Shape Lmitation Crystal Pendant Necklace Flower Jewelry,"Item Type:	Necklaces
Fine or Fashion:	Fashion
Metals Type:	Zinc Alloy
Gender:	Women
Necklace Type:	Chains Necklaces
Chain Type:	Link Chain
Length:	40+4.5CM
Style	:Trendy
Shape\pattern:	Water Drop
Pendant Size:	2.1X1.5CM
Material:	Alloy

Condition: 100% Brand New and In Good Condition.
Occasion:For Party,Wedding,Daily,Etc.
Material: Alloy + Lmitation Crystal.
Package Included:1 x  Necklace 
*About Fade    
Store Products Are Individually Wrapped,But After All,Not Real Jerelwy,It Can Not Guarantee Permanent Shine,But If Guests Wear Use,Can Advise Guests Before Wearing a Painted Clear Nail Polish.
*About Maintenance
Avoid Direct Contact With Water Jewelry,Perfume,Soap,Hair Sprays,Mothballs, Detergent And Other Items Of jewelry With The Chemical Composition Of The Erosion.After Wearing Can Be Placed Inside a Bag Or Jewelry Box,It Would Be Best Not To Long-Term Exposure To Air To Avoid Oxidation.
*Note
(Please Allow 1-2 Cm Error)Ltem Color Displayed in Photos May De Showing Slightly Different on Your Computer Monitor Since Monitors Are Not Calibrated Same.We Guarantee The Style is The Same As Shown in The Pictures.",New,,Sterling Silver,WWW-021-Purple,,Purple,30,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/e8c3858278c30366eb4ba25a0486825c/original.jpg,https://images.tophatter.com/d69b340695b855c97b850c7c46421ed5/original.jpg,https://images.tophatter.com/325f58c367ceec9dc34611a8502de3ee/original.jpg,https://images.tophatter.com/cb2af653f61d4b83c92e89a468f00c1a/original.jpg,https://images.tophatter.com/d54451b0d9be14c4cfa5dabe162647dd/original.jpg,Enabled,
WWW-021,,,,,,,WWW-021-Black,,Black,30,,,,,,,,,,,,,,,,,,,,
WWW-021,,,,,,,WWW-021-silver,,silver,499,,,,,,,,,,,,,,,,,,,,
WWW-021,,,,,,,WWW-021-gold,,gold,499,,,,,,,,,,,,,,,,,,,,
WWW__-0047,Jewelry | Earrings,New products listed on the market face asymmetrical double diamond earrings wholesale Europe and the United States foreign trade ear decoration manufacturers wholesale,"Treatment process: electroplating
 Brand: other
 Category: earrings
 Color: gold, silver
 Product category: earrings
 Packaging: individual packaging
 Tessellation material: not tessellated
 For gift-giving occasions: tourism commemorative, wedding, employee benefits
 Series: other
 Image: other
 Style: women
 Material: alloy
 Shapes: geometry
 Process customization: yes
 Style: Europe and America",New,,Alloy Metal,WWW__-0047-gold,,gold,499,1.0,1.0,200.0,1,,0.0,,7.0,China,,5,,,Yes,,,,https://images.tophatter.com/0966359cfe94ed56c5d1693c4e3dfc50/original.jpg,https://images.tophatter.com/e361c39bd25ef14ca7b783f1ccf59b8f/original.jpg,https://images.tophatter.com/94fa5cf9fe9d47ec7b70478ebae4e26e/original.jpg,https://images.tophatter.com/4e22e420f3c9c4b558fa09999abe7c74/original.jpg,https://images.tophatter.com/6c107b010ec135fa9ad6f4688f471632/original.jpg,Enabled,
WWW__-0047,,,,,,,WWW__-0047-silver,,silver,499,,,,,,,,,,,,,,,,,,,,
WWW-07,Jewelry | Earrings,European and American New style European Bohemia ethnic Wind earrings Sunflower earrings,"Processing technology: insert drill.  
Material: Sterling Silver
Color: ancient silver + treasure blue, ancient silver + red, ancient silver + pine tree, silver + black, ancient gold + red, ancient gold + pine tree. 
Product categories: earrings. 
Packing: bulk. 
Mosaic material: diamond. 
Suitable gifts: tourism souvenir wedding public relations planning employee welfare. 
Series: Kay Changqing. 
Style: women. 
",New,,Sterling Silver,WWW-07-Ancient silver + treasure blue,,Ancient silver + treasure blue,59,1.0,1.0,200.0,1,,0.0,,7.0,China,,4,,,Yes,,,,https://images.tophatter.com/bc4e27cbc2ab3cce189b20ae210d1b0b/original.jpg,https://images.tophatter.com/371796ddcb898917e0e5d504f711b6ed/original.jpg,https://images.tophatter.com/6dc1414464722a59770a6bd8e3e87eb6/original.jpg,https://images.tophatter.com/f490118f15b3f02c12f97e628851d101/original.jpg,https://images.tophatter.com/63d3dd1f968684800455efa648350ba3/original.jpg,Enabled,
WWW-07,,,,,,,WWW-07- Ancient silver + red,,Ancient silver + red,97,,,,,,,,,,,,,,,,,,,,
WWW-07,,,,,,,WWW-07-Ancient silver + pine tree,,Ancient silver + pine tree,97,,,,,,,,,,,,,,,,,,,,
WWW-07,,,,,,,WWW-07-silver + black,,Silver + black,95,,,,,,,,,,,,,,,,,,,,
